File Path,Model,Prompt,Filename,Age,Gender,Race,Emotion,P_Skin_Hex,P_MST_Index,P_MST_Hex,P_PERLA_Index,P_PERLA_Hex,P_FST_Type,P_FST_DeltaE,P_N_Clusters
output\gpt_image\an_individual_photorealistic\42.png,gpt_image,an_individual_photorealistic,42.png,30,Man,white,neutral,#fadfcf,2,#f3e7db,10,#F3DAD6,1,4.56,1
output\gpt_image\an_individual_photorealistic\43.png,gpt_image,an_individual_photorealistic,43.png,37,Man,white,happy,#fad2bc,2,#f3e7db,9,#E7C1B8,2,3.79,2
output\gpt_image\an_individual_photorealistic\44.png,gpt_image,an_individual_photorealistic,44.png,29,Man,white,neutral,#fff3e7,1,#f6ede4,11,#FBF2F3,1,8.31,2
output\gpt_image\an_individual_photorealistic\45.png,gpt_image,an_individual_photorealistic,45.png,33,Man,white,happy,#f1bfab,5,#d7bd96,9,#E7C1B8,2,3.16,2
output\gpt_image\an_individual_photorealistic\46.png,gpt_image,an_individual_photorealistic,46.png,34,Man,white,happy,#e6baa4,5,#d7bd96,9,#E7C1B8,2,2.59,2
output\gpt_image\an_individual_photorealistic\47.png,gpt_image,an_individual_photorealistic,47.png,33,Man,black,happy,#d9a48c,5,#d7bd96,9,#E7C1B8,3,2.7,2
output\gpt_image\an_individual_photorealistic\48.png,gpt_image,an_individual_photorealistic,48.png,32,Man,white,happy,#e7c8c4,2,#f3e7db,9,#E7C1B8,2,8.56,1
output\gpt_image\an_individual_photorealistic\49.png,gpt_image,an_individual_photorealistic,49.png,35,Man,white,happy,#f1cab0,5,#d7bd96,8,#E5C8A6,2,2.51,2
output\gpt_image\an_individual_photorealistic\5.png,gpt_image,an_individual_photorealistic,5.png,42,Man,white,happy,#d9a68f,5,#d7bd96,9,#E7C1B8,3,3.64,2
output\gpt_image\an_individual_photorealistic\50.png,gpt_image,an_individual_photorealistic,50.png,33,Man,white,neutral,#f2ccbc,2,#f3e7db,9,#E7C1B8,2,3.97,2
output\gpt_image\an_individual_photorealistic\51.png,gpt_image,an_individual_photorealistic,51.png,31,Man,black,happy,#d9a27f,5,#d7bd96,7,#BEA07E,3,2.86,2
output\gpt_image\an_individual_photorealistic\52.png,gpt_image,an_individual_photorealistic,52.png,39,Man,white,happy,#eeb9a0,5,#d7bd96,9,#E7C1B8,2,2.69,2
output\gpt_image\an_individual_photorealistic\53.png,gpt_image,an_individual_photorealistic,53.png,33,Man,white,happy,#e4bba8,5,#d7bd96,9,#E7C1B8,2,3.2,2
output\gpt_image\an_individual_photorealistic\54.png,gpt_image,an_individual_photorealistic,54.png,33,Man,white,happy,#e8b6a2,5,#d7bd96,9,#E7C1B8,2,3.74,2
output\gpt_image\an_individual_photorealistic\55.png,gpt_image,an_individual_photorealistic,55.png,29,Woman,white,happy,#f6c8ae,5,#d7bd96,9,#E7C1B8,2,1.53,1
output\gpt_image\an_individual_photorealistic\56.png,gpt_image,an_individual_photorealistic,56.png,34,Man,white,happy,#f6c5ac,5,#d7bd96,9,#E7C1B8,2,1.46,2
output\gpt_image\an_individual_photorealistic\57.png,gpt_image,an_individual_photorealistic,57.png,42,Man,black,happy,#eabe9c,5,#d7bd96,8,#E5C8A6,2,3.48,2
output\gpt_image\an_individual_photorealistic\58.png,gpt_image,an_individual_photorealistic,58.png,34,Man,white,neutral,#fcd3bd,2,#f3e7db,9,#E7C1B8,2,4.01,1
output\gpt_image\an_individual_photorealistic\59.png,gpt_image,an_individual_photorealistic,59.png,35,Man,asian,neutral,#f5ceb6,5,#d7bd96,8,#E5C8A6,2,3.18,2
output\gpt_image\an_individual_photorealistic\6.png,gpt_image,an_individual_photorealistic,6.png,31,Man,white,happy,#f6c8ae,5,#d7bd96,9,#E7C1B8,2,1.47,2
output\gpt_image\an_individual_photorealistic\60.png,gpt_image,an_individual_photorealistic,60.png,35,Man,white,neutral,#f4c4ad,5,#d7bd96,9,#E7C1B8,2,1.38,2
output\gpt_image\an_individual_photorealistic\61.png,gpt_image,an_individual_photorealistic,61.png,31,Woman,white,happy,#e4af97,5,#d7bd96,9,#E7C1B8,3,2.91,2
output\gpt_image\an_individual_photorealistic\62.png,gpt_image,an_individual_photorealistic,62.png,35,Man,white,happy,#fcd4b8,5,#d7bd96,8,#E5C8A6,1,4.05,2
output\gpt_image\an_individual_photorealistic\63.png,gpt_image,an_individual_photorealistic,63.png,33,Man,white,happy,#fcfde8,3,#f7ead0,11,#FBF2F3,1,13.34,1
output\gpt_image\an_individual_photorealistic\64.png,gpt_image,an_individual_photorealistic,64.png,33,Man,white,neutral,#e5bfad,5,#d7bd96,9,#E7C1B8,2,3.14,2
output\gpt_image\an_individual_photorealistic\65.png,gpt_image,an_individual_photorealistic,65.png,34,Man,white,happy,#f8d0b4,5,#d7bd96,8,#E5C8A6,2,3.9,2
output\gpt_image\an_individual_photorealistic\66.png,gpt_image,an_individual_photorealistic,66.png,34,Man,white,happy,#fbdebf,4,#eadaba,8,#E5C8A6,1,1.73,2
output\gpt_image\an_individual_photorealistic\67.png,gpt_image,an_individual_photorealistic,67.png,31,Man,white,happy,#efc5b2,5,#d7bd96,9,#E7C1B8,2,2.64,2
output\gpt_image\an_individual_photorealistic\68.png,gpt_image,an_individual_photorealistic,68.png,31,Man,black,happy,#f0b08b,5,#d7bd96,8,#E5C8A6,3,3.56,2
output\gpt_image\an_individual_photorealistic\69.png,gpt_image,an_individual_photorealistic,69.png,37,Man,white,happy,#fbdec9,2,#f3e7db,8,#E5C8A6,1,2.82,2
output\gpt_image\an_individual_photorealistic\7.png,gpt_image,an_individual_photorealistic,7.png,33,Man,white,happy,#f1cbb5,5,#d7bd96,9,#E7C1B8,2,3.06,2
output\gpt_image\an_individual_photorealistic\70.png,gpt_image,an_individual_photorealistic,70.png,38,Man,white,happy,#ebbaa0,5,#d7bd96,9,#E7C1B8,2,1.91,2
output\gpt_image\an_individual_photorealistic\71.png,gpt_image,an_individual_photorealistic,71.png,35,Man,white,happy,#cd9e8c,5,#d7bd96,9,#E7C1B8,3,5.88,2
output\gpt_image\an_individual_photorealistic\72.png,gpt_image,an_individual_photorealistic,72.png,38,Man,white,happy,#f9ceb9,2,#f3e7db,9,#E7C1B8,2,3.32,2
output\gpt_image\an_individual_photorealistic\73.png,gpt_image,an_individual_photorealistic,73.png,25,Man,black,neutral,#e3aa8b,5,#d7bd96,7,#BEA07E,3,1.73,2
output\gpt_image\an_individual_photorealistic\74.png,gpt_image,an_individual_photorealistic,74.png,31,Man,white,happy,#fddecc,2,#f3e7db,10,#F3DAD6,1,3.99,2
output\gpt_image\an_individual_photorealistic\75.png,gpt_image,an_individual_photorealistic,75.png,32,Man,white,happy,#f1c2ad,5,#d7bd96,9,#E7C1B8,2,2.18,2
output\gpt_image\an_individual_photorealistic\76.png,gpt_image,an_individual_photorealistic,76.png,32,Man,white,happy,#edc2b1,5,#d7bd96,9,#E7C1B8,2,3.38,2
output\gpt_image\an_individual_photorealistic\77.png,gpt_image,an_individual_photorealistic,77.png,38,Man,white,happy,#f8d6bc,4,#eadaba,8,#E5C8A6,1,3.28,2
output\gpt_image\an_individual_photorealistic\78.png,gpt_image,an_individual_photorealistic,78.png,33,Man,white,happy,#eacbb1,5,#d7bd96,8,#E5C8A6,1,4.71,2
output\gpt_image\an_individual_photorealistic\79.png,gpt_image,an_individual_photorealistic,79.png,33,Man,white,happy,#ebc2b1,5,#d7bd96,9,#E7C1B8,2,3.16,2
output\gpt_image\an_individual_photorealistic\8.png,gpt_image,an_individual_photorealistic,8.png,27,Man,black,neutral,#d9a78e,5,#d7bd96,9,#E7C1B8,3,2.23,2
output\gpt_image\an_individual_photorealistic\80.png,gpt_image,an_individual_photorealistic,80.png,33,Man,white,happy,#efbfae,5,#d7bd96,9,#E7C1B8,2,3.85,2
output\gpt_image\an_individual_photorealistic\81.png,gpt_image,an_individual_photorealistic,81.png,29,Man,black,happy,#f7be98,5,#d7bd96,8,#E5C8A6,2,4.11,2
output\gpt_image\an_individual_photorealistic\82.png,gpt_image,an_individual_photorealistic,82.png,31,Man,white,happy,#edc1a5,5,#d7bd96,8,#E5C8A6,2,0.77,2
output\gpt_image\an_individual_photorealistic\83.png,gpt_image,an_individual_photorealistic,83.png,33,Man,white,neutral,#f8fbfa,1,#f6ede4,11,#FBF2F3,1,14.29,1
output\gpt_image\an_individual_photorealistic\84.png,gpt_image,an_individual_photorealistic,84.png,32,Man,white,happy,#ecbca6,5,#d7bd96,9,#E7C1B8,2,2.29,2
output\gpt_image\an_individual_photorealistic\85.png,gpt_image,an_individual_photorealistic,85.png,33,Man,black,happy,#daa47b,5,#d7bd96,7,#BEA07E,3,3.62,2
output\gpt_image\an_individual_photorealistic\86.png,gpt_image,an_individual_photorealistic,86.png,34,Man,white,happy,#fae8c7,3,#f7ead0,8,#E5C8A6,1,5.38,2
output\gpt_image\an_individual_photorealistic\87.png,gpt_image,an_individual_photorealistic,87.png,36,Man,white,happy,#fde6c7,3,#f7ead0,8,#E5C8A6,1,3.84,2
output\gpt_image\an_individual_photorealistic\88.png,gpt_image,an_individual_photorealistic,88.png,27,Woman,white,happy,#fde3cf,2,#f3e7db,10,#F3DAD6,1,2.5,2
output\gpt_image\an_individual_photorealistic\89.png,gpt_image,an_individual_photorealistic,89.png,33,Man,white,happy,#f6caba,2,#f3e7db,9,#E7C1B8,2,3.83,2
output\gpt_image\an_individual_photorealistic\9.png,gpt_image,an_individual_photorealistic,9.png,33,Man,white,happy,#e1b6a2,5,#d7bd96,9,#E7C1B8,2,3.96,2
output\gpt_image\an_individual_photorealistic\90.png,gpt_image,an_individual_photorealistic,90.png,31,Woman,white,happy,#faceb5,5,#d7bd96,9,#E7C1B8,2,2.77,2
output\gpt_image\an_individual_photorealistic\91.png,gpt_image,an_individual_photorealistic,91.png,33,Man,white,happy,#f3d2b8,4,#eadaba,8,#E5C8A6,1,3.42,2
output\gpt_image\an_individual_photorealistic\92.png,gpt_image,an_individual_photorealistic,92.png,31,Woman,black,happy,#eba676,5,#d7bd96,7,#BEA07E,3,5.44,2
output\gpt_image\an_individual_photorealistic\93.png,gpt_image,an_individual_photorealistic,93.png,32,Man,white,happy,#e0ae96,5,#d7bd96,9,#E7C1B8,3,2.58,2
output\gpt_image\an_individual_photorealistic\94.png,gpt_image,an_individual_photorealistic,94.png,33,Man,white,happy,#e1b8a6,5,#d7bd96,9,#E7C1B8,2,3.42,2
output\gpt_image\an_individual_photorealistic\95.png,gpt_image,an_individual_photorealistic,95.png,37,Man,white,happy,#e8bca8,5,#d7bd96,9,#E7C1B8,2,2.42,2
output\gpt_image\an_individual_photorealistic\96.png,gpt_image,an_individual_photorealistic,96.png,32,Man,white,happy,#e8c7bc,2,#f3e7db,9,#E7C1B8,2,5.36,2
output\gpt_image\an_individual_photorealistic\97.png,gpt_image,an_individual_photorealistic,97.png,34,Man,white,happy,#f4cfc1,2,#f3e7db,9,#E7C1B8,2,4.84,2
output\gpt_image\an_individual_photorealistic\98.png,gpt_image,an_individual_photorealistic,98.png,32,Man,white,happy,#efb99c,5,#d7bd96,9,#E7C1B8,2,2.83,2
output\gpt_image\an_individual_photorealistic\99.png,gpt_image,an_individual_photorealistic,99.png,30,Man,white,happy,#f0bca9,5,#d7bd96,9,#E7C1B8,2,3.35,2
output\gpt_image\a_human_being_photorealistic\1.png,gpt_image,a_human_being_photorealistic,1.png,33,Man,white,happy,#fcfdf9,1,#f6ede4,11,#FBF2F3,1,13.45,1
output\gpt_image\a_human_being_photorealistic\10.png,gpt_image,a_human_being_photorealistic,10.png,36,Man,white,happy,#f1c6b5,2,#f3e7db,9,#E7C1B8,2,3.97,2
output\gpt_image\a_human_being_photorealistic\100.png,gpt_image,a_human_being_photorealistic,100.png,30,Man,white,happy,#f7faf5,1,#f6ede4,11,#FBF2F3,1,13.97,1
output\gpt_image\a_human_being_photorealistic\101.png,gpt_image,a_human_being_photorealistic,101.png,27,Man,white,happy,#eabdad,5,#d7bd96,9,#E7C1B8,2,4.1,2
output\gpt_image\a_human_being_photorealistic\102.png,gpt_image,a_human_being_photorealistic,102.png,32,Man,white,happy,#ead0bc,2,#f3e7db,8,#E5C8A6,1,4.57,2
output\gpt_image\a_human_being_photorealistic\103.png,gpt_image,a_human_being_photorealistic,103.png,33,Man,white,happy,#f4c1ab,5,#d7bd96,9,#E7C1B8,2,2.0,2
output\gpt_image\a_human_being_photorealistic\104.png,gpt_image,a_human_being_photorealistic,104.png,33,Man,white,happy,#f7ccb5,5,#d7bd96,9,#E7C1B8,2,2.51,2
output\gpt_image\a_human_being_photorealistic\105.png,gpt_image,a_human_being_photorealistic,105.png,34,Man,white,happy,#f3cdbb,2,#f3e7db,9,#E7C1B8,2,3.98,2
output\gpt_image\a_human_being_photorealistic\106.png,gpt_image,a_human_being_photorealistic,106.png,37,Man,white,neutral,#e4b3a1,5,#d7bd96,9,#E7C1B8,2,4.66,2
output\gpt_image\a_human_being_photorealistic\107.png,gpt_image,a_human_being_photorealistic,107.png,33,Man,white,happy,#e9b9a1,5,#d7bd96,9,#E7C1B8,2,2.31,1
output\gpt_image\a_human_being_photorealistic\108.png,gpt_image,a_human_being_photorealistic,108.png,30,Man,white,happy,#f8d4b5,4,#eadaba,8,#E5C8A6,1,3.39,2
output\gpt_image\a_human_being_photorealistic\109.png,gpt_image,a_human_being_photorealistic,109.png,34,Man,white,neutral,#f9ceb7,5,#d7bd96,9,#E7C1B8,2,3.0,2
output\gpt_image\a_human_being_photorealistic\11.png,gpt_image,a_human_being_photorealistic,11.png,32,Man,white,happy,#fbf0e0,2,#f3e7db,11,#FBF2F3,1,7.09,2
output\gpt_image\a_human_being_photorealistic\110.png,gpt_image,a_human_being_photorealistic,110.png,33,Man,white,neutral,#d9a68f,5,#d7bd96,9,#E7C1B8,3,3.2,2
output\gpt_image\a_human_being_photorealistic\111.png,gpt_image,a_human_being_photorealistic,111.png,34,Man,white,happy,#f5c5ae,5,#d7bd96,9,#E7C1B8,2,1.92,2
output\gpt_image\a_human_being_photorealistic\112.png,gpt_image,a_human_being_photorealistic,112.png,32,Man,white,happy,#dcab95,5,#d7bd96,9,#E7C1B8,3,3.26,2
output\gpt_image\a_human_being_photorealistic\113.png,gpt_image,a_human_being_photorealistic,113.png,33,Man,white,neutral,#e9c0ad,5,#d7bd96,9,#E7C1B8,2,2.67,2
output\gpt_image\a_human_being_photorealistic\114.png,gpt_image,a_human_being_photorealistic,114.png,36,Man,white,happy,#f3cab3,5,#d7bd96,9,#E7C1B8,2,2.2,2
output\gpt_image\a_human_being_photorealistic\115.png,gpt_image,a_human_being_photorealistic,115.png,34,Man,white,happy,#edbca2,5,#d7bd96,9,#E7C1B8,2,1.72,2
output\gpt_image\a_human_being_photorealistic\116.png,gpt_image,a_human_being_photorealistic,116.png,33,Man,white,happy,#f6cdc2,2,#f3e7db,9,#E7C1B8,2,6.05,1
output\gpt_image\a_human_being_photorealistic\117.png,gpt_image,a_human_being_photorealistic,117.png,32,Man,white,happy,#e4b49b,5,#d7bd96,9,#E7C1B8,3,2.82,2
output\gpt_image\a_human_being_photorealistic\118.png,gpt_image,a_human_being_photorealistic,118.png,38,Man,white,happy,#fac4b9,2,#f3e7db,9,#E7C1B8,2,6.91,2
output\gpt_image\a_human_being_photorealistic\119.png,gpt_image,a_human_being_photorealistic,119.png,38,Man,white,happy,#f9dbbc,4,#eadaba,8,#E5C8A6,1,1.74,2
output\gpt_image\a_human_being_photorealistic\12.png,gpt_image,a_human_being_photorealistic,12.png,30,Man,white,happy,#fefbef,1,#f6ede4,11,#FBF2F3,1,11.54,1
output\gpt_image\a_human_being_photorealistic\120.png,gpt_image,a_human_being_photorealistic,120.png,28,Man,white,happy,#f1ede3,1,#f6ede4,11,#FBF2F3,1,9.53,2
output\gpt_image\a_human_being_photorealistic\121.png,gpt_image,a_human_being_photorealistic,121.png,33,Man,white,happy,#f9e3de,2,#f3e7db,10,#F3DAD6,1,9.22,1
output\gpt_image\a_human_being_photorealistic\122.png,gpt_image,a_human_being_photorealistic,122.png,33,Man,white,happy,#f1c0ae,5,#d7bd96,9,#E7C1B8,2,3.75,2
output\gpt_image\a_human_being_photorealistic\123.png,gpt_image,a_human_being_photorealistic,123.png,34,Man,white,happy,#f3e6dd,2,#f3e7db,11,#FBF2F3,1,7.52,2
output\gpt_image\a_human_being_photorealistic\124.png,gpt_image,a_human_being_photorealistic,124.png,40,Man,white,happy,#f9f5e1,3,#f7ead0,11,#FBF2F3,1,10.12,2
output\gpt_image\a_human_being_photorealistic\125.png,gpt_image,a_human_being_photorealistic,125.png,33,Man,white,happy,#f8d7c5,2,#f3e7db,10,#F3DAD6,1,4.85,2
output\gpt_image\a_human_being_photorealistic\126.png,gpt_image,a_human_being_photorealistic,126.png,33,Man,white,happy,#f8caba,2,#f3e7db,9,#E7C1B8,2,4.3,2
output\gpt_image\a_human_being_photorealistic\127.png,gpt_image,a_human_being_photorealistic,127.png,34,Man,white,happy,#fce8ce,3,#f7ead0,8,#E5C8A6,1,3.32,2
output\gpt_image\a_human_being_photorealistic\128.png,gpt_image,a_human_being_photorealistic,128.png,34,Man,white,happy,#f0c5af,5,#d7bd96,9,#E7C1B8,2,1.5,2
output\gpt_image\a_human_being_photorealistic\129.png,gpt_image,a_human_being_photorealistic,129.png,34,Man,white,happy,#f8e5cd,3,#f7ead0,8,#E5C8A6,1,3.34,2
output\gpt_image\a_human_being_photorealistic\13.png,gpt_image,a_human_being_photorealistic,13.png,33,Man,white,neutral,#ecb69c,5,#d7bd96,9,#E7C1B8,2,3.23,2
output\gpt_image\a_human_being_photorealistic\130.png,gpt_image,a_human_being_photorealistic,130.png,34,Man,white,happy,#f7ccb5,5,#d7bd96,9,#E7C1B8,2,2.49,2
output\gpt_image\a_human_being_photorealistic\131.png,gpt_image,a_human_being_photorealistic,131.png,38,Man,white,happy,#efc0ab,5,#d7bd96,9,#E7C1B8,2,2.3,2
output\gpt_image\a_human_being_photorealistic\132.png,gpt_image,a_human_being_photorealistic,132.png,39,Woman,white,happy,#fdfee0,3,#f7ead0,11,#FBF2F3,1,13.89,1
output\gpt_image\a_human_being_photorealistic\133.png,gpt_image,a_human_being_photorealistic,133.png,33,Man,white,happy,#fac5ad,5,#d7bd96,9,#E7C1B8,2,2.68,2
output\gpt_image\a_human_being_photorealistic\134.png,gpt_image,a_human_being_photorealistic,134.png,34,Man,white,happy,#f2d1c7,2,#f3e7db,10,#F3DAD6,2,6.71,1
output\gpt_image\a_human_being_photorealistic\135.png,gpt_image,a_human_being_photorealistic,135.png,34,Man,white,happy,#e7b29a,5,#d7bd96,9,#E7C1B8,3,3.38,2
output\gpt_image\a_human_being_photorealistic\136.png,gpt_image,a_human_being_photorealistic,136.png,33,Man,white,happy,#f5c3a6,5,#d7bd96,9,#E7C1B8,2,1.32,2
output\gpt_image\a_human_being_photorealistic\137.png,gpt_image,a_human_being_photorealistic,137.png,33,Man,white,happy,#f1c6b5,2,#f3e7db,9,#E7C1B8,2,3.15,2
output\gpt_image\a_human_being_photorealistic\138.png,gpt_image,a_human_being_photorealistic,138.png,35,Man,white,happy,#facfaa,5,#d7bd96,8,#E5C8A6,2,5.06,1
output\gpt_image\a_human_being_photorealistic\139.png,gpt_image,a_human_being_photorealistic,139.png,41,Man,white,happy,#f5d2bd,2,#f3e7db,9,#E7C1B8,2,4.58,2
output\gpt_image\a_human_being_photorealistic\14.png,gpt_image,a_human_being_photorealistic,14.png,34,Man,white,happy,#eac2b5,2,#f3e7db,9,#E7C1B8,2,4.65,2
output\gpt_image\a_human_being_photorealistic\140.png,gpt_image,a_human_being_photorealistic,140.png,33,Man,white,happy,#dfad93,5,#d7bd96,9,#E7C1B8,3,2.07,2
output\gpt_image\a_human_being_photorealistic\141.png,gpt_image,a_human_being_photorealistic,141.png,34,Man,white,happy,#eab6a0,5,#d7bd96,9,#E7C1B8,2,3.8,2
output\gpt_image\a_human_being_photorealistic\142.png,gpt_image,a_human_being_photorealistic,142.png,36,Man,white,happy,#edcabf,2,#f3e7db,9,#E7C1B8,2,5.83,1
output\gpt_image\a_human_being_photorealistic\143.png,gpt_image,a_human_being_photorealistic,143.png,37,Man,white,neutral,#fbd4c2,2,#f3e7db,9,#E7C1B8,2,4.96,1
output\gpt_image\a_human_being_photorealistic\144.png,gpt_image,a_human_being_photorealistic,144.png,33,Man,white,happy,#f4c0a4,5,#d7bd96,9,#E7C1B8,2,1.61,2
output\gpt_image\a_human_being_photorealistic\145.png,gpt_image,a_human_being_photorealistic,145.png,33,Man,white,happy,#f7c5a7,5,#d7bd96,8,#E5C8A6,2,1.87,2
output\gpt_image\a_human_being_photorealistic\146.png,gpt_image,a_human_being_photorealistic,146.png,33,Man,white,neutral,#f6f8fc,1,#f6ede4,11,#FBF2F3,1,15.1,1
output\gpt_image\a_human_being_photorealistic\147.png,gpt_image,a_human_being_photorealistic,147.png,33,Man,white,happy,#ebc7bd,2,#f3e7db,9,#E7C1B8,2,5.43,2
output\gpt_image\a_human_being_photorealistic\148.png,gpt_image,a_human_being_photorealistic,148.png,34,Man,white,happy,#e8bfac,5,#d7bd96,9,#E7C1B8,2,2.33,2
output\gpt_image\a_human_being_photorealistic\149.png,gpt_image,a_human_being_photorealistic,149.png,33,Man,white,happy,#eac3af,5,#d7bd96,9,#E7C1B8,2,2.35,1
output\gpt_image\a_human_being_photorealistic\15.png,gpt_image,a_human_being_photorealistic,15.png,40,Man,white,happy,#f3bda4,5,#d7bd96,9,#E7C1B8,2,2.43,2
output\gpt_image\a_human_being_photorealistic\150.png,gpt_image,a_human_being_photorealistic,150.png,33,Man,white,happy,#f1be9e,5,#d7bd96,8,#E5C8A6,2,2.21,2
output\gpt_image\a_human_being_photorealistic\151.png,gpt_image,a_human_being_photorealistic,151.png,34,Man,white,happy,#ecdfed,1,#f6ede4,11,#FBF2F3,1,17.43,2
output\gpt_image\a_human_being_photorealistic\152.png,gpt_image,a_human_being_photorealistic,152.png,28,Man,white,happy,#eec3ad,5,#d7bd96,9,#E7C1B8,2,1.21,2
output\gpt_image\a_human_being_photorealistic\153.png,gpt_image,a_human_being_photorealistic,153.png,33,Man,white,happy,#fbccb8,2,#f3e7db,9,#E7C1B8,2,3.7,2
output\gpt_image\a_human_being_photorealistic\154.png,gpt_image,a_human_being_photorealistic,154.png,33,Man,white,neutral,#f5cbb8,2,#f3e7db,9,#E7C1B8,2,3.16,2
output\gpt_image\a_human_being_photorealistic\155.png,gpt_image,a_human_being_photorealistic,155.png,33,Man,white,happy,#eec7b5,2,#f3e7db,9,#E7C1B8,2,3.18,2
output\gpt_image\a_human_being_photorealistic\156.png,gpt_image,a_human_being_photorealistic,156.png,33,Man,white,happy,#ecc9ba,2,#f3e7db,9,#E7C1B8,2,4.42,2
output\gpt_image\a_human_being_photorealistic\157.png,gpt_image,a_human_being_photorealistic,157.png,31,Man,white,happy,#f3cbbc,2,#f3e7db,9,#E7C1B8,2,4.44,2
output\gpt_image\a_human_being_photorealistic\158.png,gpt_image,a_human_being_photorealistic,158.png,34,Man,white,happy,#f8e5d7,2,#f3e7db,10,#F3DAD6,1,5.61,2
output\gpt_image\a_human_being_photorealistic\159.png,gpt_image,a_human_being_photorealistic,159.png,31,Man,white,happy,#f2c2ab,5,#d7bd96,9,#E7C1B8,2,1.37,1
output\gpt_image\a_human_being_photorealistic\16.png,gpt_image,a_human_being_photorealistic,16.png,34,Man,white,happy,#f7c1a8,5,#d7bd96,9,#E7C1B8,2,2.12,2
