File Path,Model,Prompt,Filename,Age,Gender,Race,Emotion,P_Skin_Hex,P_MST_Index,P_MST_Hex,P_PERLA_Index,P_PERLA_Hex,P_FST_Type,P_FST_DeltaE,P_N_Clusters
output\gpt_image\an_individual_photorealistic\133.png,gpt_image,an_individual_photorealistic,133.png,42,Man,white,neutral,#e2ae99,5,#d7bd96,9,#E7C1B8,3,3.99,1
output\gpt_image\an_individual_photorealistic\134.png,gpt_image,an_individual_photorealistic,134.png,34,Man,white,happy,#e1ae9d,5,#d7bd96,9,#E7C1B8,3,4.77,2
output\gpt_image\an_individual_photorealistic\135.png,gpt_image,an_individual_photorealistic,135.png,34,Man,white,happy,#ddad95,5,#d7bd96,9,#E7C1B8,3,2.14,2
output\gpt_image\an_individual_photorealistic\136.png,gpt_image,an_individual_photorealistic,136.png,34,Man,white,happy,#ddae9a,5,#d7bd96,9,#E7C1B8,3,3.22,2
output\gpt_image\an_individual_photorealistic\137.png,gpt_image,an_individual_photorealistic,137.png,33,Man,white,happy,#e0ae96,5,#d7bd96,9,#E7C1B8,3,2.34,2
output\gpt_image\an_individual_photorealistic\138.png,gpt_image,an_individual_photorealistic,138.png,34,Man,white,happy,#d5a28e,5,#d7bd96,9,#E7C1B8,3,4.23,2
output\gpt_image\an_individual_photorealistic\139.png,gpt_image,an_individual_photorealistic,139.png,31,Man,white,happy,#e7bcac,5,#d7bd96,9,#E7C1B8,2,3.92,1
output\gpt_image\an_individual_photorealistic\14.png,gpt_image,an_individual_photorealistic,14.png,34,Man,white,happy,#d5a592,5,#d7bd96,9,#E7C1B8,3,4.55,2
output\gpt_image\an_individual_photorealistic\140.png,gpt_image,an_individual_photorealistic,140.png,39,Man,black,neutral,#c29075,6,#a07e56,7,#BEA07E,4,3.72,2
output\gpt_image\an_individual_photorealistic\141.png,gpt_image,an_individual_photorealistic,141.png,33,Man,white,neutral,#d7ac99,5,#d7bd96,9,#E7C1B8,3,3.7,2
output\gpt_image\an_individual_photorealistic\142.png,gpt_image,an_individual_photorealistic,142.png,31,Woman,white,happy,#d9aa94,5,#d7bd96,9,#E7C1B8,3,2.82,2
output\gpt_image\an_individual_photorealistic\143.png,gpt_image,an_individual_photorealistic,143.png,37,Man,white,happy,#e1af95,5,#d7bd96,9,#E7C1B8,3,1.92,2
output\gpt_image\an_individual_photorealistic\144.png,gpt_image,an_individual_photorealistic,144.png,33,Man,white,happy,#d9ab99,5,#d7bd96,9,#E7C1B8,3,4.12,2
output\gpt_image\an_individual_photorealistic\145.png,gpt_image,an_individual_photorealistic,145.png,34,Man,white,happy,#dbac98,5,#d7bd96,9,#E7C1B8,3,3.66,2
output\gpt_image\an_individual_photorealistic\146.png,gpt_image,an_individual_photorealistic,146.png,32,Man,white,neutral,#d7ab94,5,#d7bd96,9,#E7C1B8,3,2.77,2
output\gpt_image\an_individual_photorealistic\147.png,gpt_image,an_individual_photorealistic,147.png,33,Man,white,neutral,#d7a691,5,#d7bd96,9,#E7C1B8,3,3.43,2
output\gpt_image\an_individual_photorealistic\148.png,gpt_image,an_individual_photorealistic,148.png,32,Man,white,happy,#ddac96,5,#d7bd96,9,#E7C1B8,3,3.2,2
output\gpt_image\an_individual_photorealistic\149.png,gpt_image,an_individual_photorealistic,149.png,35,Man,white,happy,#e8bfac,5,#d7bd96,9,#E7C1B8,2,2.93,1
output\gpt_image\an_individual_photorealistic\15.png,gpt_image,an_individual_photorealistic,15.png,29,Man,white,happy,#daae9b,5,#d7bd96,9,#E7C1B8,3,4.04,2
output\gpt_image\an_individual_photorealistic\150.png,gpt_image,an_individual_photorealistic,150.png,33,Man,white,happy,#dfb5a5,5,#d7bd96,9,#E7C1B8,2,4.54,1
output\gpt_image\an_individual_photorealistic\151.png,gpt_image,an_individual_photorealistic,151.png,33,Man,white,neutral,#e1b29b,5,#d7bd96,9,#E7C1B8,3,2.99,2
output\gpt_image\an_individual_photorealistic\152.png,gpt_image,an_individual_photorealistic,152.png,35,Man,white,happy,#ca947b,6,#a07e56,7,#BEA07E,4,4.56,2
output\gpt_image\an_individual_photorealistic\153.png,gpt_image,an_individual_photorealistic,153.png,35,Woman,white,happy,#e1b49d,5,#d7bd96,9,#E7C1B8,3,3.06,2
output\gpt_image\an_individual_photorealistic\154.png,gpt_image,an_individual_photorealistic,154.png,37,Man,white,happy,#e2b6a0,5,#d7bd96,9,#E7C1B8,2,3.33,1
output\gpt_image\an_individual_photorealistic\155.png,gpt_image,an_individual_photorealistic,155.png,37,Man,white,happy,#e1b09a,5,#d7bd96,9,#E7C1B8,3,3.43,1
output\gpt_image\an_individual_photorealistic\156.png,gpt_image,an_individual_photorealistic,156.png,34,Man,white,happy,#dfac99,5,#d7bd96,9,#E7C1B8,3,3.98,2
output\gpt_image\an_individual_photorealistic\157.png,gpt_image,an_individual_photorealistic,157.png,36,Man,white,happy,#daaf9d,5,#d7bd96,9,#E7C1B8,3,4.31,1
output\gpt_image\an_individual_photorealistic\158.png,gpt_image,an_individual_photorealistic,158.png,29,Man,white,happy,#ce987f,6,#a07e56,7,#BEA07E,4,5.57,2
output\gpt_image\an_individual_photorealistic\159.png,gpt_image,an_individual_photorealistic,159.png,30,Man,white,neutral,#d3a790,5,#d7bd96,7,#BEA07E,3,3.13,2
output\gpt_image\an_individual_photorealistic\16.png,gpt_image,an_individual_photorealistic,16.png,31,Man,white,neutral,#dcb1a0,5,#d7bd96,9,#E7C1B8,3,4.86,1
output\gpt_image\an_individual_photorealistic\160.png,gpt_image,an_individual_photorealistic,160.png,29,Man,white,neutral,#dcb4a3,5,#d7bd96,9,#E7C1B8,2,4.48,1
output\gpt_image\an_individual_photorealistic\161.png,gpt_image,an_individual_photorealistic,161.png,31,Man,white,happy,#d3a591,5,#d7bd96,9,#E7C1B8,3,3.83,2
output\gpt_image\an_individual_photorealistic\162.png,gpt_image,an_individual_photorealistic,162.png,28,Man,white,neutral,#dfb19e,5,#d7bd96,9,#E7C1B8,3,4.45,2
output\gpt_image\an_individual_photorealistic\163.png,gpt_image,an_individual_photorealistic,163.png,34,Man,white,happy,#dfb3a5,5,#d7bd96,9,#E7C1B8,2,5.78,2
output\gpt_image\an_individual_photorealistic\164.png,gpt_image,an_individual_photorealistic,164.png,28,Man,white,happy,#dfb19e,5,#d7bd96,9,#E7C1B8,3,4.25,2
output\gpt_image\an_individual_photorealistic\165.png,gpt_image,an_individual_photorealistic,165.png,33,Man,white,happy,#ecbdaa,5,#d7bd96,9,#E7C1B8,2,2.86,1
output\gpt_image\an_individual_photorealistic\166.png,gpt_image,an_individual_photorealistic,166.png,31,Man,white,happy,#ca9781,6,#a07e56,7,#BEA07E,4,5.72,2
output\gpt_image\an_individual_photorealistic\167.png,gpt_image,an_individual_photorealistic,167.png,33,Man,white,neutral,#d6a791,5,#d7bd96,9,#E7C1B8,3,3.02,2
output\gpt_image\an_individual_photorealistic\168.png,gpt_image,an_individual_photorealistic,168.png,33,Man,black,happy,#bd8b73,6,#a07e56,7,#BEA07E,4,3.49,2
output\gpt_image\an_individual_photorealistic\169.png,gpt_image,an_individual_photorealistic,169.png,33,Man,white,neutral,#e2b49f,5,#d7bd96,9,#E7C1B8,3,3.93,1
output\gpt_image\an_individual_photorealistic\17.png,gpt_image,an_individual_photorealistic,17.png,32,Man,white,happy,#d29c85,5,#d7bd96,7,#BEA07E,3,5.05,2
output\gpt_image\an_individual_photorealistic\170.png,gpt_image,an_individual_photorealistic,170.png,31,Man,white,happy,#d49b81,5,#d7bd96,7,#BEA07E,3,4.96,2
output\gpt_image\an_individual_photorealistic\171.png,gpt_image,an_individual_photorealistic,171.png,34,Man,white,happy,#d19a81,5,#d7bd96,7,#BEA07E,3,5.17,2
output\gpt_image\an_individual_photorealistic\172.png,gpt_image,an_individual_photorealistic,172.png,34,Man,white,happy,#d4a794,5,#d7bd96,9,#E7C1B8,3,4.35,2
output\gpt_image\an_individual_photorealistic\173.png,gpt_image,an_individual_photorealistic,173.png,29,Man,white,neutral,#d09c84,5,#d7bd96,7,#BEA07E,3,4.82,2
output\gpt_image\an_individual_photorealistic\174.png,gpt_image,an_individual_photorealistic,174.png,44,Man,white,happy,#ddab9b,5,#d7bd96,9,#E7C1B8,3,5.6,2
output\gpt_image\an_individual_photorealistic\175.png,gpt_image,an_individual_photorealistic,175.png,32,Man,white,happy,#daab95,5,#d7bd96,9,#E7C1B8,3,3.18,2
output\gpt_image\an_individual_photorealistic\176.png,gpt_image,an_individual_photorealistic,176.png,32,Man,white,happy,#dca98e,5,#d7bd96,7,#BEA07E,3,1.86,2
output\gpt_image\an_individual_photorealistic\177.png,gpt_image,an_individual_photorealistic,177.png,33,Man,white,neutral,#e2b3a5,5,#d7bd96,9,#E7C1B8,2,5.37,2
output\gpt_image\an_individual_photorealistic\178.png,gpt_image,an_individual_photorealistic,178.png,32,Man,white,happy,#d8aa96,5,#d7bd96,9,#E7C1B8,3,3.49,2
output\gpt_image\an_individual_photorealistic\179.png,gpt_image,an_individual_photorealistic,179.png,29,Man,black,happy,#cc9273,6,#a07e56,7,#BEA07E,4,3.74,2
output\gpt_image\an_individual_photorealistic\18.png,gpt_image,an_individual_photorealistic,18.png,33,Man,white,neutral,#dcab95,5,#d7bd96,9,#E7C1B8,3,3.29,2
output\gpt_image\an_individual_photorealistic\180.png,gpt_image,an_individual_photorealistic,180.png,30,Man,black,neutral,#bb8c79,6,#a07e56,7,#BEA07E,4,4.74,2
output\gpt_image\an_individual_photorealistic\181.png,gpt_image,an_individual_photorealistic,181.png,33,Man,white,neutral,#ddb09f,5,#d7bd96,9,#E7C1B8,3,4.42,2
output\gpt_image\an_individual_photorealistic\182.png,gpt_image,an_individual_photorealistic,182.png,33,Man,white,happy,#d5a592,5,#d7bd96,9,#E7C1B8,3,4.25,2
output\gpt_image\an_individual_photorealistic\183.png,gpt_image,an_individual_photorealistic,183.png,33,Man,white,neutral,#dcb7a9,5,#d7bd96,9,#E7C1B8,2,5.34,1
output\gpt_image\an_individual_photorealistic\184.png,gpt_image,an_individual_photorealistic,184.png,33,Man,white,happy,#ce9984,6,#a07e56,7,#BEA07E,3,6.0,2
output\gpt_image\an_individual_photorealistic\185.png,gpt_image,an_individual_photorealistic,185.png,32,Man,white,happy,#cc9a86,5,#d7bd96,7,#BEA07E,3,6.18,2
output\gpt_image\an_individual_photorealistic\186.png,gpt_image,an_individual_photorealistic,186.png,31,Man,black,happy,#c89276,6,#a07e56,7,#BEA07E,4,3.65,2
output\gpt_image\an_individual_photorealistic\187.png,gpt_image,an_individual_photorealistic,187.png,35,Man,white,happy,#dbad9b,5,#d7bd96,9,#E7C1B8,3,3.89,2
output\gpt_image\an_individual_photorealistic\188.png,gpt_image,an_individual_photorealistic,188.png,32,Man,white,happy,#dcab95,5,#d7bd96,9,#E7C1B8,3,3.01,2
output\gpt_image\an_individual_photorealistic\189.png,gpt_image,an_individual_photorealistic,189.png,31,Woman,asian,neutral,#dcb8a4,5,#d7bd96,9,#E7C1B8,2,4.17,1
output\gpt_image\an_individual_photorealistic\19.png,gpt_image,an_individual_photorealistic,19.png,33,Man,white,happy,#daac9b,5,#d7bd96,9,#E7C1B8,3,4.97,2
output\gpt_image\an_individual_photorealistic\190.png,gpt_image,an_individual_photorealistic,190.png,34,Man,white,happy,#d8b1a4,5,#d7bd96,9,#E7C1B8,3,6.14,2
output\gpt_image\an_individual_photorealistic\191.png,gpt_image,an_individual_photorealistic,191.png,33,Man,white,happy,#e7b59e,5,#d7bd96,9,#E7C1B8,2,3.6,2
output\gpt_image\an_individual_photorealistic\192.png,gpt_image,an_individual_photorealistic,192.png,36,Man,white,neutral,#dbad9b,5,#d7bd96,9,#E7C1B8,3,4.24,2
output\gpt_image\an_individual_photorealistic\193.png,gpt_image,an_individual_photorealistic,193.png,34,Man,white,happy,#e1ad98,5,#d7bd96,9,#E7C1B8,3,3.55,2
output\gpt_image\an_individual_photorealistic\194.png,gpt_image,an_individual_photorealistic,194.png,32,Man,white,happy,#e0b7a7,5,#d7bd96,9,#E7C1B8,2,4.16,1
output\gpt_image\an_individual_photorealistic\195.png,gpt_image,an_individual_photorealistic,195.png,31,Man,white,happy,#dcad97,5,#d7bd96,9,#E7C1B8,3,2.93,2
output\gpt_image\an_individual_photorealistic\196.png,gpt_image,an_individual_photorealistic,196.png,35,Man,white,happy,#cc9b82,5,#d7bd96,7,#BEA07E,3,5.36,2
output\gpt_image\an_individual_photorealistic\197.png,gpt_image,an_individual_photorealistic,197.png,35,Man,white,happy,#d9aa92,5,#d7bd96,9,#E7C1B8,3,2.42,2
output\gpt_image\an_individual_photorealistic\198.png,gpt_image,an_individual_photorealistic,198.png,37,Man,white,happy,#d6a590,5,#d7bd96,9,#E7C1B8,3,3.79,2
output\gpt_image\an_individual_photorealistic\199.png,gpt_image,an_individual_photorealistic,199.png,27,Man,white,happy,#d8a58e,5,#d7bd96,9,#E7C1B8,3,3.35,2
output\gpt_image\an_individual_photorealistic\2.png,gpt_image,an_individual_photorealistic,2.png,37,Man,white,happy,#deb19a,5,#d7bd96,9,#E7C1B8,3,2.85,1
output\gpt_image\an_individual_photorealistic\20.png,gpt_image,an_individual_photorealistic,20.png,33,Man,white,happy,#dea98d,5,#d7bd96,9,#E7C1B8,3,1.81,2
output\gpt_image\an_individual_photorealistic\200.png,gpt_image,an_individual_photorealistic,200.png,33,Man,white,neutral,#d6aa95,5,#d7bd96,9,#E7C1B8,3,3.12,2
output\gpt_image\an_individual_photorealistic\201.png,gpt_image,an_individual_photorealistic,201.png,33,Man,white,happy,#d9ad98,5,#d7bd96,9,#E7C1B8,3,3.47,1
output\gpt_image\an_individual_photorealistic\202.png,gpt_image,an_individual_photorealistic,202.png,31,Man,white,neutral,#dcb09d,5,#d7bd96,9,#E7C1B8,3,3.71,2
output\gpt_image\an_individual_photorealistic\203.png,gpt_image,an_individual_photorealistic,203.png,31,Man,white,happy,#dcad99,5,#d7bd96,9,#E7C1B8,3,3.27,2
output\gpt_image\an_individual_photorealistic\204.png,gpt_image,an_individual_photorealistic,204.png,32,Man,white,neutral,#cd9b89,5,#d7bd96,9,#E7C1B8,3,6.38,2
output\gpt_image\an_individual_photorealistic\205.png,gpt_image,an_individual_photorealistic,205.png,31,Man,black,happy,#bc8464,6,#a07e56,6,#9D7A54,4,1.94,2
output\gpt_image\an_individual_photorealistic\206.png,gpt_image,an_individual_photorealistic,206.png,38,Man,white,happy,#d4a18d,5,#d7bd96,9,#E7C1B8,3,4.43,2
output\gpt_image\an_individual_photorealistic\207.png,gpt_image,an_individual_photorealistic,207.png,33,Man,white,happy,#e6b7a2,5,#d7bd96,9,#E7C1B8,2,3.31,2
output\gpt_image\an_individual_photorealistic\208.png,gpt_image,an_individual_photorealistic,208.png,29,Man,white,happy,#dfae98,5,#d7bd96,9,#E7C1B8,3,2.82,2
output\gpt_image\an_individual_photorealistic\209.png,gpt_image,an_individual_photorealistic,209.png,32,Woman,white,happy,#e2b098,5,#d7bd96,9,#E7C1B8,3,2.86,2
output\gpt_image\an_individual_photorealistic\21.png,gpt_image,an_individual_photorealistic,21.png,31,Man,white,neutral,#d6aa95,5,#d7bd96,9,#E7C1B8,3,3.37,2
output\gpt_image\an_individual_photorealistic\210.png,gpt_image,an_individual_photorealistic,210.png,31,Man,white,happy,#daae9b,5,#d7bd96,9,#E7C1B8,3,4.1,2
output\gpt_image\an_individual_photorealistic\211.png,gpt_image,an_individual_photorealistic,211.png,34,Man,white,happy,#d9ab97,5,#d7bd96,9,#E7C1B8,3,3.35,2
output\gpt_image\an_individual_photorealistic\212.png,gpt_image,an_individual_photorealistic,212.png,33,Man,white,happy,#d7ab94,5,#d7bd96,9,#E7C1B8,3,2.67,2
output\gpt_image\an_individual_photorealistic\213.png,gpt_image,an_individual_photorealistic,213.png,38,Man,white,neutral,#d3a58f,5,#d7bd96,7,#BEA07E,3,3.73,2
output\gpt_image\an_individual_photorealistic\214.png,gpt_image,an_individual_photorealistic,214.png,33,Man,white,happy,#cb9882,6,#a07e56,7,#BEA07E,4,5.84,2
output\gpt_image\an_individual_photorealistic\215.png,gpt_image,an_individual_photorealistic,215.png,32,Man,white,happy,#d3a08c,5,#d7bd96,9,#E7C1B8,3,4.85,2
output\gpt_image\an_individual_photorealistic\216.png,gpt_image,an_individual_photorealistic,216.png,29,Man,asian,happy,#deae96,5,#d7bd96,9,#E7C1B8,3,2.08,2
output\gpt_image\an_individual_photorealistic\217.png,gpt_image,an_individual_photorealistic,217.png,31,Woman,black,happy,#c5845f,6,#a07e56,6,#9D7A54,4,1.86,2
output\gpt_image\an_individual_photorealistic\218.png,gpt_image,an_individual_photorealistic,218.png,35,Man,white,happy,#e1b4a3,5,#d7bd96,9,#E7C1B8,2,4.55,2
output\gpt_image\an_individual_photorealistic\219.png,gpt_image,an_individual_photorealistic,219.png,28,Woman,white,happy,#ddb5a4,5,#d7bd96,9,#E7C1B8,2,4.67,2
output\gpt_image\an_individual_photorealistic\22.png,gpt_image,an_individual_photorealistic,22.png,33,Man,white,happy,#cc9c87,5,#d7bd96,7,#BEA07E,3,5.6,2
output\gpt_image\an_individual_photorealistic\220.png,gpt_image,an_individual_photorealistic,220.png,38,Man,white,happy,#cf9f8c,5,#d7bd96,9,#E7C1B8,3,5.08,2
output\gpt_image\an_individual_photorealistic\221.png,gpt_image,an_individual_photorealistic,221.png,28,Man,white,happy,#d2a592,5,#d7bd96,9,#E7C1B8,3,4.89,2
output\gpt_image\an_individual_photorealistic\222.png,gpt_image,an_individual_photorealistic,222.png,34,Man,white,happy,#e1b09a,5,#d7bd96,9,#E7C1B8,3,2.94,1
output\gpt_image\an_individual_photorealistic\223.png,gpt_image,an_individual_photorealistic,223.png,30,Man,white,happy,#daa790,5,#d7bd96,9,#E7C1B8,3,3.25,2
output\gpt_image\an_individual_photorealistic\224.png,gpt_image,an_individual_photorealistic,224.png,34,Man,white,happy,#dcaf9c,5,#d7bd96,9,#E7C1B8,3,4.22,2
output\gpt_image\an_individual_photorealistic\225.png,gpt_image,an_individual_photorealistic,225.png,34,Man,white,happy,#e1b1a1,5,#d7bd96,9,#E7C1B8,3,5.43,2
output\gpt_image\an_individual_photorealistic\226.png,gpt_image,an_individual_photorealistic,226.png,34,Man,white,neutral,#daac9a,5,#d7bd96,9,#E7C1B8,3,4.05,1
output\gpt_image\an_individual_photorealistic\227.png,gpt_image,an_individual_photorealistic,227.png,32,Man,white,neutral,#ddb09d,5,#d7bd96,9,#E7C1B8,3,4.31,2
output\gpt_image\an_individual_photorealistic\228.png,gpt_image,an_individual_photorealistic,228.png,34,Man,white,happy,#e1b6a4,5,#d7bd96,9,#E7C1B8,2,4.25,1
output\gpt_image\an_individual_photorealistic\229.png,gpt_image,an_individual_photorealistic,229.png,32,Man,white,neutral,#d8aa96,5,#d7bd96,9,#E7C1B8,3,3.41,2
output\gpt_image\an_individual_photorealistic\23.png,gpt_image,an_individual_photorealistic,23.png,38,Man,white,happy,#dba893,5,#d7bd96,9,#E7C1B8,3,4.21,2
output\gpt_image\an_individual_photorealistic\230.png,gpt_image,an_individual_photorealistic,230.png,30,Man,white,neutral,#d8b09f,5,#d7bd96,9,#E7C1B8,3,5.07,2
output\gpt_image\an_individual_photorealistic\231.png,gpt_image,an_individual_photorealistic,231.png,33,Man,white,neutral,#dcb3a4,5,#d7bd96,9,#E7C1B8,2,5.98,1
output\gpt_image\an_individual_photorealistic\232.png,gpt_image,an_individual_photorealistic,232.png,31,Man,white,neutral,#e6bead,5,#d7bd96,9,#E7C1B8,2,3.09,1
output\gpt_image\an_individual_photorealistic\233.png,gpt_image,an_individual_photorealistic,233.png,29,Woman,black,happy,#ce8c66,6,#a07e56,7,#BEA07E,4,2.78,2
output\gpt_image\an_individual_photorealistic\234.png,gpt_image,an_individual_photorealistic,234.png,36,Man,white,happy,#ddac94,5,#d7bd96,9,#E7C1B8,3,2.99,2
output\gpt_image\an_individual_photorealistic\235.png,gpt_image,an_individual_photorealistic,235.png,32,Man,white,neutral,#d4a995,5,#d7bd96,9,#E7C1B8,3,4.07,2
output\gpt_image\an_individual_photorealistic\236.png,gpt_image,an_individual_photorealistic,236.png,35,Man,white,neutral,#d9a893,5,#d7bd96,9,#E7C1B8,3,3.43,2
output\gpt_image\an_individual_photorealistic\237.png,gpt_image,an_individual_photorealistic,237.png,39,Man,white,happy,#de9f83,5,#d7bd96,7,#BEA07E,3,4.15,2
output\gpt_image\an_individual_photorealistic\238.png,gpt_image,an_individual_photorealistic,238.png,34,Man,white,happy,#d39c83,5,#d7bd96,7,#BEA07E,3,4.76,2
output\gpt_image\an_individual_photorealistic\239.png,gpt_image,an_individual_photorealistic,239.png,33,Man,white,happy,#d3a994,5,#d7bd96,9,#E7C1B8,3,3.56,1
output\gpt_image\an_individual_photorealistic\24.png,gpt_image,an_individual_photorealistic,24.png,29,Man,black,neutral,#b3846c,6,#a07e56,6,#9D7A54,4,3.98,2
output\gpt_image\an_individual_photorealistic\240.png,gpt_image,an_individual_photorealistic,240.png,31,Man,white,happy,#dcab95,5,#d7bd96,9,#E7C1B8,3,2.82,2
output\gpt_image\an_individual_photorealistic\241.png,gpt_image,an_individual_photorealistic,241.png,34,Man,white,happy,#e5b39b,5,#d7bd96,9,#E7C1B8,3,3.37,1
output\gpt_image\an_individual_photorealistic\242.png,gpt_image,an_individual_photorealistic,242.png,33,Man,white,happy,#dca88f,5,#d7bd96,9,#E7C1B8,3,2.75,2
output\gpt_image\an_individual_photorealistic\243.png,gpt_image,an_individual_photorealistic,243.png,33,Man,white,happy,#d3a693,5,#d7bd96,9,#E7C1B8,3,4.46,2
output\gpt_image\an_individual_photorealistic\244.png,gpt_image,an_individual_photorealistic,244.png,34,Man,white,happy,#cca89a,5,#d7bd96,9,#E7C1B8,3,6.5,2
output\gpt_image\an_individual_photorealistic\245.png,gpt_image,an_individual_photorealistic,245.png,30,Woman,black,happy,#d09372,6,#a07e56,7,#BEA07E,4,4.32,2
output\gpt_image\an_individual_photorealistic\246.png,gpt_image,an_individual_photorealistic,246.png,33,Man,white,happy,#daae9b,5,#d7bd96,9,#E7C1B8,3,4.02,2
output\gpt_image\an_individual_photorealistic\247.png,gpt_image,an_individual_photorealistic,247.png,34,Man,white,neutral,#d6ae9d,5,#d7bd96,9,#E7C1B8,3,5.23,2
output\gpt_image\an_individual_photorealistic\248.png,gpt_image,an_individual_photorealistic,248.png,32,Man,white,neutral,#e1ab97,5,#d7bd96,9,#E7C1B8,3,3.96,2
output\gpt_image\an_individual_photorealistic\249.png,gpt_image,an_individual_photorealistic,249.png,32,Man,white,happy,#e5b7a6,5,#d7bd96,9,#E7C1B8,2,4.37,1
